CustomerID,LastInvoiceDate,Frequency,Monetary,Recency,rule_code,rule_label,R_Quartile,F_Quartile,M_Quartile,RFMScore,TotalScore,kmeans_cluster,dbscan_cluster,recency_weight,frequency_multiplier,estimated_ltv,estimated_ltv_rank_pct,value_tier
14155,2011-03-18 14:13:00,1,118.75,265.0,100,Hibernating,4,4,4,444,12,0,0,0.3604266960894829,1.6931471805599454,72.46783400854027,0.03734439834024896,Low Value
14156,2011-11-30 10:54:00,55,117379.63,9.0,011,High Value,1,1,1,111,3,2,-1,0.9659363289248456,5.02535169073515,569780.6508208775,0.9990779160903642,High Value
14157,2011-11-20 11:32:00,2,432.88,19.0,000,New/Low Activity,2,3,3,233,8,1,0,0.92944696061351,2.09861228866811,844.353570261798,0.44744121715076074,Mid Value
14158,2011-10-30 15:08:00,1,507.66,39.0,000,New/Low Activity,2,4,3,243,9,1,0,0.86055143724433,1.6931471805599454,739.6810480846025,0.41770401106500693,Mid Value
14159,2011-11-20 12:36:00,11,4693.01,19.0,011,High Value,2,1,1,211,4,1,0,0.92944696061351,3.4849066497880004,15200.827839339418,0.9345320424158599,High Value
14161,2011-05-08 11:41:00,3,1110.52,215.0,100,Hibernating,4,2,2,422,8,0,0,0.43695467884476347,2.386294361119891,1157.9419649661752,0.5142923005993545,Mid Value
14162,2011-06-19 11:36:00,2,289.36,173.0,100,Hibernating,4,3,4,434,11,0,0,0.5136611578567883,2.09861228866811,311.9230248504489,0.24043337943752882,Low Value
14163,2011-09-13 15:18:00,4,2445.91,86.0,001,At Risk - High Value,3,2,1,321,6,1,0,0.7180828550393733,2.6094379124341005,4583.128122370026,0.7846934071000461,High Value
14164,2011-09-30 12:24:00,2,1631.77,70.0,000,New/Low Activity,3,3,2,332,8,1,0,0.7637175654573216,2.09861228866811,2615.3145830531503,0.6855693868142001,High Value
14165,2011-03-09 12:39:00,1,122.53999999999999,275.0,100,Hibernating,4,4,4,444,12,0,0,0.3468111584303022,1.6931471805599454,71.95577414107017,0.036883356385431075,Low Value
14167,2011-10-31 14:29:00,4,574.84,38.0,000,New/Low Activity,2,2,3,223,7,1,0,0.8638716525936915,2.6094379124341005,1295.8155038984896,0.5394190871369294,Mid Value
14171,2011-09-02 16:43:00,1,363.79,97.0,100,Hibernating,3,4,3,343,10,1,0,0.6883008091724281,1.6931471805599454,423.95889223095315,0.2992162286768096,Low Value
14173,2011-11-29 11:54:00,4,450.84,10.0,000,New/Low Activity,1,2,3,123,6,1,0,0.9622238368941451,2.6094379124341005,1131.997637330326,0.5110650069156293,Mid Value
14174,2011-11-06 13:17:00,1,134.46,32.0,000,New/Low Activity,2,4,4,244,10,1,0,0.8840636953004919,1.6931471805599454,201.2664446983216,0.15928999538958044,Low Value
14175,2011-10-11 11:55:00,3,3222.3,59.0,001,At Risk - High Value,3,2,1,321,6,1,0,0.7967628143670084,2.386294361119891,6126.593182063772,0.8296449976947903,High Value
14176,2011-02-15 13:12:00,4,576.9000000000001,296.0,100,Hibernating,4,2,3,423,9,0,0,0.31986954753656643,2.6094379124341005,481.52673299197113,0.32549562010142924,Low Value
14177,2011-09-14 15:11:00,4,559.41,85.0,000,New/Low Activity,3,2,3,323,8,1,0,0.7208533921789657,2.6094379124341005,1052.2626125999648,0.4942369755647764,Mid Value
14178,2011-12-01 12:01:00,7,1620.93,8.0,010,Regular,1,1,2,112,4,1,0,0.969663144646718,3.0794415416798357,4840.130969380059,0.7936837252189949,High Value
14179,2011-10-30 12:07:00,2,719.78,40.0,000,New/Low Activity,2,3,2,232,7,1,0,0.8572439828530728,2.09861228866811,1294.9005998911257,0.5391885661595205,Mid Value
14180,2011-11-29 10:56:00,25,4748.52,10.0,011,High Value,1,1,1,111,3,1,1,0.9622238368941451,4.258096538021482,19455.835528090112,0.9520516366989396,High Value
14184,2011-10-04 12:43:00,1,452.89,66.0,000,New/Low Activity,3,4,3,343,10,1,0,0.7755723809168673,1.6931471805599454,594.7162127006021,0.3722913785154449,Mid Value
14185,2011-01-12 13:52:00,1,197.65,330.0,100,Hibernating,4,4,4,444,12,0,0,0.2806155120773433,1.6931471805599454,93.90813271575425,0.058782849239280774,Low Value
14188,2011-11-09 12:45:00,6,2054.36,30.0,011,High Value,2,1,1,211,4,1,0,0.8908987181403393,2.9459101490553135,5391.683382906886,0.8086675887505763,High Value
14189,2011-12-07 15:55:00,15,4654.08,1.0,011,High Value,1,1,1,111,3,1,0,0.9961565872205752,3.772588722239781,17490.447348934085,0.9446749654218534,High Value
14191,2011-12-08 09:23:00,13,4684.76,1.0,011,High Value,1,1,1,111,3,1,0,0.9961565872205752,3.6390573296152584,16982.587290821128,0.941908713692946,High Value
14193,2011-10-03 09:34:00,2,853.39,67.0,000,New/Low Activity,3,3,2,332,8,1,0,0.7725915361166825,2.09861228866811,1383.66102265438,0.5534808667588751,Mid Value
14194,2011-12-05 10:38:00,21,11349.52,4.0,011,High Value,1,1,1,111,3,1,-1,0.9847147529344312,4.091042453358316,45721.653211546916,0.9824804057169202,High Value
14195,2011-05-22 10:29:00,2,1012.0,201.0,100,Hibernating,4,3,2,432,9,0,0,0.4611580967929696,2.09861228866811,979.4055535359059,0.4785615491009682,Mid Value
14196,2011-08-25 10:25:00,1,335.52,106.0,100,Hibernating,3,4,3,343,10,1,0,0.6648547568080159,1.6931471805599454,377.6938430030308,0.2773167358229599,Low Value
14198,2011-11-21 16:35:00,4,701.4,17.0,000,New/Low Activity,1,2,2,122,5,1,0,0.9366328582337723,2.6094379124341005,1714.2814226211328,0.5975103734439834,Mid Value
14199,2011-05-05 13:44:00,1,185.39999999999998,217.0,100,Hibernating,4,4,4,444,12,0,0,0.4336023390680082,1.6931471805599454,136.11188793843206,0.09889349930843706,Low Value
14201,2011-10-10 13:27:00,7,747.44,59.0,010,Regular,3,1,2,312,6,1,0,0.7967628143670084,3.0794415416798357,1833.9072057264943,0.611572153065929,Mid Value
14204,2011-12-07 13:38:00,1,161.03,1.0,000,New/Low Activity,1,4,4,144,9,1,0,0.9961565872205752,1.6931471805599454,271.59959363635767,0.21254034117104656,Low Value
14205,2011-11-23 10:55:00,2,466.7,16.0,000,New/Low Activity,1,3,3,133,7,1,0,0.940246614086162,2.09861228866811,920.8985531631973,0.46311664361456895,Mid Value
14206,2011-04-14 16:38:00,1,328.15999999999997,238.0,100,Hibernating,4,4,3,443,11,0,0,0.3999184588991651,1.6931471805599454,222.20396538337414,0.17588750576302445,Low Value
14208,2011-09-06 12:48:00,1,151.74,94.0,100,Hibernating,3,4,4,344,11,1,0,0.6962984793343721,1.6931471805599454,178.89171937135234,0.14107883817427386,Low Value
14209,2011-11-29 10:18:00,6,2073.43,10.0,011,High Value,1,1,1,111,3,1,0,0.9622238368941451,2.9459101490553135,5877.39644484869,0.8231904103273397,High Value
14210,2011-08-26 12:36:00,6,1905.8400000000001,105.0,110,Potential Loyalist,3,1,1,311,5,1,0,0.6674199270850172,2.9459101490553135,3747.1847294342565,0.7505763024435224,High Value
14211,2011-10-17 13:23:00,9,2241.1,52.0,011,High Value,3,1,1,311,5,1,0,0.8185322195299817,3.302585092994046,6058.303565772296,0.8282618718303366,High Value
14212,2011-09-11 12:45:00,1,1070.48,89.0,000,New/Low Activity,3,4,2,342,9,1,0,0.7098349699814569,1.6931471805599454,1286.5618239905261,0.5382664822498847,Mid Value
14214,2011-11-09 10:31:00,5,1004.38,30.0,010,Regular,2,2,2,222,6,1,0,0.8908987181403393,2.791759469228055,2498.0687586957406,0.6742738589211619,High Value
14215,2011-11-28 12:19:00,6,1789.72,11.0,010,Regular,1,1,1,111,3,1,0,0.958525613502759,2.9459101490553135,5053.68665148235,0.7999077916090365,High Value
14216,2011-12-06 14:56:00,4,1839.3,2.0,000,New/Low Activity,1,2,1,121,4,1,0,0.9923279462629435,2.6094379124341005,4762.716830050182,0.7899953895804518,High Value
14217,2011-12-08 11:53:00,17,2004.98,1.0,010,Regular,1,1,1,111,3,1,0,0.9961565872205752,3.8903717578961645,7770.138495608065,0.8686030428769018,High Value
14218,2011-10-28 10:00:00,1,169.48000000000002,42.0,000,New/Low Activity,2,4,4,244,10,1,0,0.8506671609508557,1.6931471805599454,244.1028414303261,0.19133241124942368,Low Value
14219,2011-12-05 16:23:00,1,89.94,3.0,000,New/Low Activity,1,4,4,144,9,1,0,0.9885140203528962,1.6931471805599454,150.53255340181315,0.11203319502074689,Low Value
14220,2011-04-06 13:23:00,2,632.4,246.0,100,Hibernating,4,3,3,433,10,0,0,0.38778619045843365,2.09861228866811,514.655255618485,0.34001844167819273,Mid Value
14221,2011-10-28 13:42:00,9,3432.8,41.0,011,High Value,2,1,1,211,4,1,0,0.8539492403742903,3.302585092994046,9681.319979905677,0.8939603503918857,High Value
14222,2011-06-15 16:42:00,1,683.17,176.0,100,Hibernating,4,4,2,442,10,0,0,0.5077612562521375,1.6931471805599454,587.3311818961644,0.3686030428769018,Mid Value
14223,2011-09-08 13:38:00,3,991.13,91.0,000,New/Low Activity,3,2,2,322,7,1,0,0.7043890779473172,2.386294361119891,1665.9702819364772,0.5922083909635777,Mid Value
14224,2011-08-21 13:24:00,4,1050.12,109.0,100,Hibernating,3,2,2,322,7,1,0,0.6572182486030388,2.6094379124341005,1800.9245218064823,0.6078838174273858,Mid Value
14226,2011-11-11 11:34:00,5,2232.19,28.0,011,High Value,2,2,1,221,5,1,0,0.8977865850653693,2.791759469228055,5594.770391649267,0.8165053019824804,High Value
14227,2011-11-13 15:48:00,10,3350.96,25.0,011,High Value,2,1,1,211,4,1,0,0.9082183626944031,3.3978952727983707,10341.166041893779,0.9022591055786077,High Value
14229,2011-10-19 10:04:00,3,1547.2,51.0,000,New/Low Activity,3,2,2,322,7,1,0,0.8216903145857903,2.386294361119891,3033.741968738504,0.7125403411710466,High Value
14231,2011-06-09 11:05:00,3,925.71,183.0,100,Hibernating,4,2,2,422,8,0,0,0.494257010176448,2.386294361119891,1091.8219169320248,0.5025357307514984,Mid Value
14232,2011-10-28 11:09:00,5,2048.07,42.0,010,Regular,2,2,1,221,5,1,0,0.8506671609508557,2.791759469228055,4863.87563244272,0.7939142461964038,High Value
14233,2011-10-21 15:54:00,4,1462.72,48.0,000,New/Low Activity,2,2,2,222,6,1,0,0.8312378961427878,2.6094379124341005,3172.732826663362,0.7194559704933149,High Value
14234,2011-11-17 17:53:00,4,775.46,21.0,000,New/Low Activity,2,2,2,222,6,1,0,0.9223161935859392,2.6094379124341005,1866.3203975138565,0.6154910096818811,Mid Value
14235,2011-09-25 14:37:00,5,3144.86,74.0,011,High Value,3,2,1,321,6,1,0,0.7520439537809918,2.791759469228055,6602.714799355624,0.8423236514522822,High Value
14236,2011-09-20 09:13:00,2,490.86,80.0,000,New/Low Activity,3,3,3,333,9,1,0,0.7348672461377994,2.09861228866811,757.0049955420192,0.42415859843245735,Mid Value
14237,2010-12-01 13:20:00,1,161.0,372.0,100,Hibernating,4,4,4,444,12,0,0,0.23871040097760413,1.6931471805599454,65.07166662407587,0.029045643153526972,Low Value
14238,2011-01-17 14:40:00,1,146.85,325.0,100,Hibernating,4,4,4,444,12,0,0,0.28607085826493384,1.6931471805599454,71.12827585534382,0.035269709543568464,Low Value
14239,2011-10-27 14:40:00,11,2380.85,42.0,011,High Value,2,1,1,211,4,1,0,0.8506671609508557,3.4849066497880004,7058.019458669381,0.8543107422775472,High Value
14240,2011-11-09 13:45:00,2,890.34,29.0,000,New/Low Activity,2,3,2,232,7,1,0,0.8943360206311329,2.09861228866811,1671.0475951060307,0.5933609958506224,Mid Value
14241,2011-06-09 11:46:00,1,213.70000000000002,183.0,100,Hibernating,4,4,4,444,12,0,0,0.494257010176448,1.6931471805599454,178.83481577700397,0.14084831719686491,Low Value
14242,2011-04-19 11:46:00,2,280.55,234.0,100,Hibernating,4,3,4,434,11,0,0,0.4061261981781178,2.09861228866811,239.11316625569998,0.18787459658828953,Low Value
14243,2011-12-01 11:12:00,10,2588.77,8.0,011,High Value,1,1,1,111,3,1,0,0.969663144646718,3.3978952727983707,8529.51516089794,0.8819732595666205,High Value
14245,2011-05-04 08:40:00,2,1693.45,219.0,100,Hibernating,4,3,1,431,8,0,0,0.43027571862216507,2.09861228866811,1529.1547165326274,0.5758414015675426,Mid Value
14246,2011-08-21 11:50:00,3,1474.06,110.0,100,Hibernating,3,2,2,322,7,1,0,0.6546922875874868,2.386294361119891,2302.9070071512942,0.6588289534347626,Mid Value
14247,2011-03-06 15:21:00,1,136.76999999999998,277.0,100,Hibernating,4,4,4,444,12,0,0,0.3441504045862141,1.6931471805599454,79.6955079722195,0.04633471645919779,Low Value
14248,2011-01-25 14:45:00,1,302.58,317.0,100,Hibernating,4,4,4,444,12,0,0,0.29502086352798257,1.6931471805599454,151.14286844431425,0.11272475795297372,Low Value
14250,2011-12-02 14:30:00,3,1904.05,6.0,000,New/Low Activity,1,2,1,121,4,1,0,0.9771599684342459,2.386294361119891,4439.847267771266,0.7782388197325957,High Value
14251,2011-12-08 08:32:00,5,2879.7000000000003,1.0,011,High Value,1,2,1,121,4,1,0,0.9961565872205752,2.791759469228055,8008.530896520437,0.8732134624250807,High Value
14256,2011-03-24 13:17:00,2,969.0600000000001,259.0,100,Hibernating,4,3,2,432,9,0,0,0.3688512707566328,2.09861228866811,750.1259039547658,0.4207007837713232,Mid Value
14257,2011-10-06 16:54:00,5,3099.7200000000003,63.0,011,High Value,3,2,1,321,6,1,0,0.7845840978967508,2.791759469228055,6789.533958974198,0.8483171968649147,High Value
14258,2011-11-30 15:27:00,9,12669.98,8.0,011,High Value,1,1,1,111,3,1,-1,0.969663144646718,3.302585092994046,40574.28119424393,0.9804057169202397,High Value
14259,2011-07-21 10:44:00,1,120.0,141.0,100,Hibernating,3,4,4,344,11,0,0,0.5810227934789198,1.6931471805599454,118.0508525543876,0.08160442600276625,Low Value
14261,2011-10-20 10:04:00,2,1163.45,50.0,000,New/Low Activity,2,3,2,232,7,1,0,0.8248605943353025,2.09861228866811,2014.00475836377,0.632319041032734,Mid Value
14262,2011-12-01 14:17:00,8,2618.23,7.0,011,High Value,1,1,1,111,3,1,0,0.9734043393240235,3.1972245773362196,8148.435186384983,0.875979714153988,High Value
14264,2011-07-08 10:20:00,2,333.97,154.0,100,Hibernating,4,3,3,433,10,0,0,0.5526524692896199,2.09861228866811,387.33949588236413,0.28123559243891194,Low Value
14265,2011-08-22 13:32:00,2,530.18,108.0,100,Hibernating,3,3,3,333,9,1,0,0.6597539553864471,2.09861228866811,734.0701340803255,0.4158598432457354,Mid Value
14267,2011-06-30 10:09:00,3,1516.24,162.0,100,Hibernating,4,2,2,422,8,0,0,0.5358867312681466,2.386294361119891,1938.9426713330147,0.6217150760719226,Mid Value
14270,2011-01-12 09:33:00,1,492.65000000000003,331.0,100,Hibernating,4,4,3,443,11,0,0,0.27953699083212036,1.6931471805599454,233.1698990258193,0.18349469801751958,Low Value
14271,2011-04-28 12:47:00,1,112.32,225.0,100,Hibernating,4,4,4,444,12,0,0,0.42044820762685725,1.6931471805599454,79.9584399224091,0.046795758414015676,Low Value
14272,2011-09-27 10:08:00,2,437.96,73.0,000,New/Low Activity,3,3,3,333,9,1,0,0.7549455210443431,2.09861228866811,693.8766475916007,0.40387275242047027,Mid Value
14273,2011-10-19 13:20:00,4,559.97,50.0,000,New/Low Activity,2,2,3,223,7,1,0,0.8248605943353025,2.6094379124341005,1205.2920314303994,0.5242047026279392,Mid Value
14276,2011-09-02 09:45:00,3,1119.74,98.0,100,Hibernating,3,2,2,322,7,1,0,0.6856553850463664,2.386294361119891,1832.0912428380054,0.6108805901337022,Mid Value
14277,2011-11-24 15:01:00,3,4216.2,14.0,001,At Risk - High Value,1,2,1,121,4,1,0,0.9475160078148386,2.386294361119891,9533.047891507009,0.8923467035500231,High Value
14280,2011-05-27 10:37:00,1,134.04,196.0,100,Hibernating,4,4,4,444,12,0,0,0.4701233070430809,1.6931471805599454,106.69422506403176,0.07007837713231904,Low Value
14282,2011-12-06 17:04:00,15,3729.34,2.0,011,High Value,1,1,1,111,3,1,0,0.9923279462629435,3.772588722239781,13961.325860409912,0.9280774550484094,High Value
14284,2011-11-09 08:11:00,2,595.25,30.0,000,New/Low Activity,2,3,3,233,8,1,0,0.8908987181403393,2.09861228866811,1112.9097564690119,0.5076071922544951,Mid Value
14285,2011-11-18 14:50:00,4,1910.01,20.0,000,New/Low Activity,2,2,1,221,5,1,0,0.9258747122872905,2.6094379124341005,4614.608181062124,0.7860765329644998,High Value
14286,2011-11-16 10:34:00,3,4628.75,23.0,001,At Risk - High Value,2,2,1,221,5,1,0,0.9152401341861904,2.386294361119891,10109.33983855822,0.9006454587367451,High Value
14287,2011-12-01 13:25:00,3,176.63,7.0,000,New/Low Activity,1,2,4,124,7,1,0,0.9734043393240235,2.386294361119891,410.2813367894565,0.29207007837713234,Low Value
14288,2011-05-10 13:22:00,1,426.6,212.0,100,Hibernating,4,4,3,443,11,0,0,0.44203184765024595,1.6931471805599454,319.27809500336156,0.24527431996311663,Low Value
14289,2011-12-01 11:44:00,6,911.26,8.0,010,Regular,1,1,2,112,4,1,0,0.969663144646718,2.9459101490553135,2603.051095100202,0.6839557399723375,High Value
14290,2011-11-28 14:02:00,5,2314.65,10.0,011,High Value,1,2,1,121,4,1,0,0.9622238368941451,2.791759469228055,6217.838527276851,0.8317196864914708,High Value
14291,2011-12-08 10:26:00,11,3883.25,1.0,011,High Value,1,1,1,111,3,1,0,0.9961565872205752,3.4849066497880004,13480.751750660063,0.9253112033195021,High Value
14292,2011-12-02 11:50:00,9,4871.93,7.0,011,High Value,1,1,1,111,3,1,0,0.9734043393240235,3.302585092994046,15662.040185445028,0.9363762102351314,High Value
14293,2011-12-06 15:17:00,4,1046.56,2.0,000,New/Low Activity,1,2,2,122,5,1,0,0.9923279462629435,2.6094379124341005,2709.9814742876733,0.6922544951590595,High Value
14295,2011-10-30 15:50:00,1,166.20000000000002,39.0,000,New/Low Activity,2,4,4,244,10,1,0,0.86055143724433,1.6931471805599454,242.1600878376491,0.18971876440756108,Low Value
14297,2011-11-22 09:06:00,4,1305.33,17.0,000,New/Low Activity,1,2,2,122,5,1,0,0.9366328582337723,2.6094379124341005,3190.33785199607,0.7201475334255417,High Value
14298,2011-12-01 13:12:00,44,51527.3,7.0,011,High Value,1,1,1,111,3,2,-1,0.9734043393240235,4.80666248977032,241087.27740145306,0.9963116643614569,High Value
14299,2011-12-01 16:05:00,9,3965.62,7.0,011,High Value,1,1,1,111,3,1,0,0.9734043393240235,3.302585092994046,12748.479514320712,0.9195481788842784,High Value
14300,2011-11-21 08:57:00,1,43.2,18.0,000,New/Low Activity,2,4,4,244,10,1,0,0.9330329915368074,1.6931471805599454,68.24572613236614,0.031581373905025356,Low Value
14301,2011-08-14 15:33:00,1,640.14,116.0,100,Hibernating,3,4,3,343,10,1,0,0.6397390950731328,1.6931471805599454,693.3820090172255,0.4034117104656524,Mid Value
14304,2011-05-01 11:50:00,1,383.45,222.0,100,Hibernating,4,4,3,443,11,0,0,0.4253335804754279,1.6931471805599454,276.1424195965852,0.21484555094513602,Low Value
14305,2011-09-29 15:29:00,3,1858.96,70.0,000,New/Low Activity,3,2,1,321,6,1,0,0.7637175654573216,2.386294361119891,3387.8707979698365,0.7309820193637621,High Value
14306,2011-10-19 13:23:00,2,2093.32,50.0,001,At Risk - High Value,2,3,1,231,6,1,0,0.8248605943353025,2.09861228866811,3623.6679193588443,0.7418165053019825,High Value
14307,2011-09-12 09:38:00,6,2995.72,88.0,011,High Value,3,1,1,311,5,1,0,0.7125736847878523,2.9459101490553135,6288.549667844972,0.8335638543107423,High Value
14309,2011-12-01 13:33:00,9,2352.53,7.0,011,High Value,1,1,1,111,3,1,0,0.9734043393240235,3.302585092994046,7562.797371363093,0.8633010603964961,High Value
14311,2011-04-11 10:14:00,1,310.26,242.0,100,Hibernating,4,4,3,443,11,0,0,0.39380560644880985,1.6931471805599454,206.87232461830993,0.16436145689257722,Low Value
14312,2011-10-24 09:46:00,6,1611.59,46.0,010,Regular,2,1,2,212,5,1,0,0.837664503225156,2.9459101490553135,3976.895440237398,0.7604887044721069,High Value
14314,2011-08-25 10:39:00,1,120.0,106.0,100,Hibernating,3,4,4,344,11,1,0,0.6648547568080159,1.6931471805599454,135.08363483656322,0.09797141539880129,Low Value
14315,2011-10-26 12:06:00,6,2481.13,44.0,011,High Value,2,1,1,211,4,1,0,0.8441407967796914,2.9459101490553135,6169.9821344757565,0.830797602581835,High Value
14317,2011-10-06 10:44:00,1,508.58000000000004,64.0,000,New/Low Activity,3,4,3,343,10,1,0,0.7815686173483609,1.6931471805599454,673.0093562522851,0.3969571230982019,Mid Value
14320,2011-05-17 09:24:00,2,477.79,206.0,100,Hibernating,4,3,3,433,10,0,0,0.4523638523163577,2.09861228866811,453.5834096116511,0.3144306131857999,Low Value
14321,2011-11-29 09:47:00,5,1530.75,10.0,010,Regular,1,2,2,122,5,1,0,0.9622238368941451,2.791759469228055,4112.049910625382,0.7671738128169664,High Value
14323,2011-08-17 11:37:00,2,605.0600000000001,114.0,100,Hibernating,3,3,3,333,9,1,0,0.6446851542197896,2.09861228866811,818.6124097665835,0.44144767173812816,Mid Value
14326,2011-04-11 15:04:00,1,183.85,241.0,100,Hibernating,4,4,4,444,12,0,0,0.39532500361974815,1.6931471805599454,123.05878689989478,0.08644536652835408,Low Value
14327,2011-06-29 13:58:00,1,311.65,162.0,100,Hibernating,4,4,3,443,11,0,0,0.5358867312681466,1.6931471805599454,282.77098645374684,0.22037805440295066,Low Value
14329,2011-11-22 15:50:00,7,5014.84,16.0,011,High Value,1,1,1,111,3,1,0,0.940246614086162,3.0794415416798357,14520.140661929037,0.9306131857999078,High Value
14331,2011-08-07 13:17:00,2,462.65999999999997,123.0,100,Hibernating,3,3,3,333,9,1,0,0.6227248111794115,2.09861228866811,604.6308950754261,0.3748271092669433,Mid Value
14332,2011-11-17 11:54:00,3,866.31,22.0,000,New/Low Activity,2,2,2,222,6,1,0,0.9187713517408406,2.386294361119891,1899.3490660358034,0.6187183033656063,Mid Value
14333,2011-10-03 10:38:00,1,415.2,67.0,000,New/Low Activity,3,4,3,343,10,1,0,0.7725915361166825,1.6931471805599454,543.1277623929019,0.3503918856615952,Mid Value
14334,2011-11-23 10:01:00,8,2552.21,16.0,011,High Value,1,1,1,111,3,1,0,0.940246614086162,3.1972245773362196,7672.401594328397,0.8653757491931766,High Value
14335,2011-11-23 13:41:00,2,468.26,15.0,000,New/Low Activity,1,3,3,133,7,1,0,0.9438743126816935,2.09861228866811,927.5416911865246,0.4649608114338405,Mid Value
14336,2011-11-23 11:40:00,4,1614.91,16.0,000,New/Low Activity,1,2,2,122,5,1,0,0.940246614086162,2.6094379124341005,3962.20616999771,0.7597971415398801,High Value
14338,2011-07-01 14:08:00,2,588.22,160.0,100,Hibernating,4,3,3,433,10,0,0,0.540029869446153,2.09861228866811,666.6375612477677,0.39511295527893037,Mid Value
14339,2011-04-11 11:06:00,1,309.52,242.0,100,Hibernating,4,4,3,443,11,0,0,0.39380560644880985,1.6931471805599454,206.37891418764676,0.16390041493775934,Low Value
14340,2011-05-05 09:44:00,1,134.7,218.0,100,Hibernating,4,4,4,444,12,0,0,0.4319358262968457,1.6931471805599454,98.51027579649696,0.06408483171968649,Low Value
14341,2011-10-25 15:48:00,8,2182.28,44.0,011,High Value,2,1,1,211,4,1,0,0.8441407967796914,3.1972245773362196,5889.772300348743,0.8236514522821576,High Value
14342,2011-11-18 13:21:00,4,668.5600000000001,20.0,000,New/Low Activity,2,2,3,223,7,1,0,0.9258747122872905,2.6094379124341005,1615.2493680823102,0.586675887505763,Mid Value
14344,2011-08-04 13:51:00,8,889.9300000000001,126.0,110,Potential Loyalist,3,1,2,312,6,1,-1,0.6155722066724582,3.1972245773362196,1751.4913350042832,0.6014292300599354,Mid Value
14345,2011-11-01 09:51:00,1,108.97999999999999,38.0,000,New/Low Activity,2,4,4,244,10,1,0,0.8638716525936915,1.6931471805599454,159.40088873499985,0.1214845550945136,Low Value
14346,2011-08-11 09:47:00,2,1021.58,120.0,100,Hibernating,3,3,2,332,8,1,0,0.6299605249474366,2.09861228866811,1350.5725847915821,0.5479483633010604,Mid Value
14348,2011-03-24 16:23:00,1,409.57,259.0,100,Hibernating,4,4,3,443,11,0,0,0.3688512707566328,1.6931471805599454,255.78444716196896,0.20032272936837253,Low Value
14349,2011-11-29 15:39:00,1,133.5,9.0,000,New/Low Activity,1,4,4,144,9,1,0,0.9659363289248456,1.6931471805599454,218.3355616512568,0.17335177501152604,Low Value
14350,2011-03-10 14:14:00,1,282.93,273.0,100,Hibernating,4,4,4,444,12,0,0,0.3494924835447549,1.6931471805599454,167.4216243638968,0.12909174734900877,Low Value
14351,2011-06-28 11:56:00,1,51.0,164.0,100,Hibernating,4,4,4,444,12,0,0,0.5317753794688819,1.6931471805599454,45.919073206385555,0.013370216689718764,Low Value
14352,2011-07-05 15:41:00,4,1078.96,156.0,100,Hibernating,4,2,2,422,8,0,0,0.5484124898473131,2.6094379124341005,1544.0439197963904,0.5783771323190411,Mid Value
14353,2011-05-08 16:06:00,1,90.6,214.0,100,Hibernating,4,4,4,444,12,0,0,0.4386405555615828,1.6931471805599454,67.28708160550778,0.030889810972798526,Low Value
14354,2011-12-04 11:32:00,2,163.62,5.0,000,New/Low Activity,1,3,4,134,8,1,0,0.980930087668915,2.09861228866811,336.82681261843214,0.25541724296911017,Low Value
14355,2010-12-09 12:16:00,1,174.4,365.0,100,Hibernating,4,4,4,444,12,0,0,0.24523252191722875,1.6931471805599454,72.4134529346687,0.03711387736284002,Low Value
14356,2011-09-21 09:18:00,2,701.23,79.0,000,New/Low Activity,3,3,2,332,8,1,0,0.7377025415132656,2.09861228866811,1085.6103597923768,0.5016136468418626,Mid Value
14357,2011-10-27 16:23:00,1,225.77,42.0,000,New/Low Activity,2,4,4,244,10,1,0,0.8506671609508557,1.6931471805599454,325.17759328371915,0.24942369755647764,Low Value
14359,2011-11-20 13:17:00,3,912.18,18.0,000,New/Low Activity,2,2,2,222,6,1,0,0.9330329915368074,2.386294361119891,2030.9608946420726,0.6337021668971876,Mid Value
14360,2011-11-08 09:12:00,4,2128.23,31.0,001,At Risk - High Value,2,2,1,221,5,1,0,0.8874746266218656,2.6094379124341005,4928.576182286195,0.7957584140156754,High Value
14362,2011-11-17 15:08:00,1,161.2,21.0,000,New/Low Activity,2,4,4,244,10,1,0,0.9223161935859392,1.6931471805599454,251.73267051607598,0.19686491470723835,Low Value
14364,2011-08-23 11:01:00,8,3717.35,108.0,111,Loyal,3,1,1,311,5,1,-1,0.6597539553864471,3.1972245773362196,7841.309546364492,0.8702166897187644,High Value
14367,2011-12-01 13:19:00,16,9261.52,7.0,011,High Value,1,1,1,111,3,1,0,0.9734043393240235,3.833213344056216,34557.19933970705,0.975334255417243,High Value
14368,2011-01-24 09:52:00,1,155.0,319.0,100,Hibernating,4,4,4,444,12,0,0,0.2927574476094431,1.6931471805599454,76.83062428621746,0.042185338865836794,Low Value
14371,2011-02-17 16:35:00,1,100.5,294.0,100,Hibernating,4,4,4,444,12,0,0,0.32234257710989483,1.6931471805599454,54.85022927360854,0.020516366989396035,Low Value
14373,2010-12-16 15:40:00,1,76.55,357.0,100,Hibernating,4,4,4,444,12,0,0,0.25290486007548063,1.6931471805599454,32.77910429272246,0.007607192254495159,Low Value
14375,2011-06-07 13:44:00,1,257.68,184.0,100,Hibernating,4,4,4,444,12,0,0,0.4923573764672156,1.6931471805599454,214.81068125747242,0.1710465652374366,Low Value
14377,2011-06-01 13:32:00,2,617.05,190.0,100,Hibernating,4,3,3,433,10,0,0,0.4811119184470726,2.09861228866811,623.0152594685646,0.38151221761180265,Mid Value
